Year,Facility_Id,Facility_Name,APR_DRG_Code,APR_Severity_of_Illness_Code,APR_DRG_Description,APR_Severity_of_Illness_Description,APR_Medical_Surgical_Code,APR_Medical_Surgical_Description,Discharges,Mean_Charge,Median_Charge,Mean_Cost,Median_Cost
2013,85,Auburn Community Hospital,140,4,Chronic Obstructive Pulmonary Disease,Extreme,M,Medical,10,35786.81,36740.29,13227.45,13476.32
2013,85,Auburn Community Hospital,141,1,Asthma,Minor,M,Medical,9,6491.31,5987.25,2506.74,2448.25
2013,85,Auburn Community Hospital,141,2,Asthma,Moderate,M,Medical,23,7789.87,6470.75,3012.35,2567.74
2013,85,Auburn Community Hospital,141,3,Asthma,Major,M,Medical,3,5632.27,5672.53,2217.99,2137.25
2013,85,Auburn Community Hospital,142,2,Interstitial & Alveolar Lung Diseases,Moderate,M,Medical,1,10373.52,10373.52,3693.56,3693.56
2013,85,Auburn Community Hospital,142,3,Interstitial & Alveolar Lung Diseases,Major,M,Medical,1,60747.4,60747.4,23149.74,23149.74
2013,85,Auburn Community Hospital,143,1,"Other Respiratory Diagnoses Except Signs, Symptoms & Minor Diagnoses",Minor,M,Medical,4,8607.79,8730.68,3127.89,2899.82
2013,85,Auburn Community Hospital,143,2,"Other Respiratory Diagnoses Except Signs, Symptoms & Minor Diagnoses",Moderate,M,Medical,13,11974.32,9709.83,3703.82,2796.55
2013,85,Auburn Community Hospital,143,3,"Other Respiratory Diagnoses Except Signs, Symptoms & Minor Diagnoses",Major,M,Medical,10,22569.72,20640.89,7545.6,7325.66
2013,85,Auburn Community Hospital,144,1,"Respiratory Signs, Symptoms & Minor Diagnoses",Minor,M,Medical,3,16346.61,14881.44,5573.41,4604.61
2013,85,Auburn Community Hospital,144,2,"Respiratory Signs, Symptoms & Minor Diagnoses",Moderate,M,Medical,11,10050.47,9551.25,3254.05,2777.04
2013,85,Auburn Community Hospital,144,3,"Respiratory Signs, Symptoms & Minor Diagnoses",Major,M,Medical,8,10790.76,11539.08,3500.33,3768.77
2013,85,Auburn Community Hospital,171,1,"Perm Cardiac Pacemaker Implant W/O Ami, Heart Failure Or Shock",Minor,P,Surgical,3,40804.28,36176.42,16140.33,13942.62
2013,85,Auburn Community Hospital,171,2,"Perm Cardiac Pacemaker Implant W/O Ami, Heart Failure Or Shock",Moderate,P,Surgical,17,41753.87,43249.94,16884.11,18656.07
2013,85,Auburn Community Hospital,171,3,"Perm Cardiac Pacemaker Implant W/O Ami, Heart Failure Or Shock",Major,P,Surgical,8,49720.34,51466.6,20284.5,20740.32
2013,85,Auburn Community Hospital,171,4,"Perm Cardiac Pacemaker Implant W/O Ami, Heart Failure Or Shock",Extreme,P,Surgical,2,60676.09,60676.09,23586.78,23586.78
2013,85,Auburn Community Hospital,176,1,Cardiac Pacemaker & Defibrillator Device Replacement,Minor,P,Surgical,2,30685.88,30685.88,13337.15,13337.15
2013,85,Auburn Community Hospital,190,1,Acute Myocardial Infarction,Minor,M,Medical,4,7748.61,6684.84,2464.08,2067.09
2013,85,Auburn Community Hospital,190,2,Acute Myocardial Infarction,Moderate,M,Medical,19,15042.04,13592.43,4703.69,4203.98
2013,85,Auburn Community Hospital,190,3,Acute Myocardial Infarction,Major,M,Medical,26,17080.17,13803.75,5697.36,4746.18
2013,85,Auburn Community Hospital,190,4,Acute Myocardial Infarction,Extreme,M,Medical,2,26836.47,26836.47,9169.31,9169.31
2013,85,Auburn Community Hospital,194,1,Heart Failure,Minor,M,Medical,15,8900.86,7451.75,2877.69,2568.67
2013,85,Auburn Community Hospital,194,2,Heart Failure,Moderate,M,Medical,107,13738.75,12950.73,4538.58,4234.36
2013,85,Auburn Community Hospital,194,3,Heart Failure,Major,M,Medical,95,18478.51,15740.63,6339.97,5478.17
2013,85,Auburn Community Hospital,194,4,Heart Failure,Extreme,M,Medical,13,21665.45,21398.86,7142.45,6678.27
2013,85,Auburn Community Hospital,196,3,Cardiac Arrest,Major,M,Medical,1,10509.25,10509.25,3491.74,3491.74
2013,85,Auburn Community Hospital,196,4,Cardiac Arrest,Extreme,M,Medical,1,55820.83,55820.83,20091.27,20091.27
2013,85,Auburn Community Hospital,197,1,Peripheral & Other Vascular Disorders,Minor,M,Medical,5,7282.95,6124.69,2615.78,2061.28
2013,85,Auburn Community Hospital,197,2,Peripheral & Other Vascular Disorders,Moderate,M,Medical,5,8944.22,9281.31,2908.47,2624.45
2013,85,Auburn Community Hospital,197,3,Peripheral & Other Vascular Disorders,Major,M,Medical,8,14337.73,10443.88,4999.57,3456.03
2013,85,Auburn Community Hospital,198,1,Angina Pectoris & Coronary Atherosclerosis,Minor,M,Medical,10,5485.61,5479.76,1693.27,1584.93
2013,85,Auburn Community Hospital,198,2,Angina Pectoris & Coronary Atherosclerosis,Moderate,M,Medical,20,10492.81,9704.85,3270.38,2443.12
2013,85,Auburn Community Hospital,198,3,Angina Pectoris & Coronary Atherosclerosis,Major,M,Medical,8,17010.87,14870.16,5639.72,4358.6
2013,85,Auburn Community Hospital,198,4,Angina Pectoris & Coronary Atherosclerosis,Extreme,M,Medical,1,36473.46,36473.46,12981,12981
2013,85,Auburn Community Hospital,199,1,Hypertension,Minor,M,Medical,5,6550.12,6647,2059.41,2036.43
2013,85,Auburn Community Hospital,199,2,Hypertension,Moderate,M,Medical,5,10866.17,9323.75,3212.83,3130.92
2013,85,Auburn Community Hospital,199,3,Hypertension,Major,M,Medical,4,15863.61,16524.97,4389.71,4674.93
2013,85,Auburn Community Hospital,199,4,Hypertension,Extreme,M,Medical,1,16135.07,16135.07,4504.91,4504.91
2013,85,Auburn Community Hospital,200,2,Cardiac Structural & Valvular Disorders,Moderate,M,Medical,3,8093.5,7042.5,2283.05,2189.8
2013,85,Auburn Community Hospital,200,3,Cardiac Structural & Valvular Disorders,Major,M,Medical,1,22883.38,22883.38,7415.15,7415.15
2013,85,Auburn Community Hospital,201,1,Cardiac Arrhythmia & Conduction Disorders,Minor,M,Medical,17,7378.24,6735.53,2118.7,1700.1
2013,85,Auburn Community Hospital,201,2,Cardiac Arrhythmia & Conduction Disorders,Moderate,M,Medical,57,9734.43,8366.75,3041.65,2524.18
2013,85,Auburn Community Hospital,201,3,Cardiac Arrhythmia & Conduction Disorders,Major,M,Medical,49,17013.44,14229.64,5630.73,4791.42
2013,85,Auburn Community Hospital,201,4,Cardiac Arrhythmia & Conduction Disorders,Extreme,M,Medical,2,11169.25,11169.25,3822.65,3822.65
2013,85,Auburn Community Hospital,203,1,Chest Pain,Minor,M,Medical,4,5337.19,5688.88,1401.91,1459
2013,85,Auburn Community Hospital,203,2,Chest Pain,Moderate,M,Medical,6,11362.67,9636.04,3775.65,3254.42
2013,85,Auburn Community Hospital,203,3,Chest Pain,Major,M,Medical,2,14469.18,14469.18,5100.98,5100.98
2013,85,Auburn Community Hospital,204,1,Syncope & Collapse,Minor,M,Medical,6,10625.88,7283.52,3016.22,1783.01
2013,85,Auburn Community Hospital,204,2,Syncope & Collapse,Moderate,M,Medical,35,10980.7,9025.31,3076.51,2398.71
2013,85,Auburn Community Hospital,204,3,Syncope & Collapse,Major,M,Medical,4,21124.62,18624.89,6250.11,5144.99
2013,85,Auburn Community Hospital,206,2,"Malfunction,Reaction,Complication Of Cardiac/Vasc Device Or Procedure",Moderate,M,Medical,3,10725.97,11172.5,3431.69,3705.65
2013,85,Auburn Community Hospital,206,3,"Malfunction,Reaction,Complication Of Cardiac/Vasc Device Or Procedure",Major,M,Medical,1,7678.8,7678.8,2204.5,2204.5
2013,85,Auburn Community Hospital,207,1,Other Circulatory System Diagnoses,Minor,M,Medical,7,9205.8,7589.25,2880.34,2510.94
2013,85,Auburn Community Hospital,207,2,Other Circulatory System Diagnoses,Moderate,M,Medical,4,10336.97,12096.58,3319.81,3599.32
2013,85,Auburn Community Hospital,207,3,Other Circulatory System Diagnoses,Major,M,Medical,7,19929.41,16831.27,6185.03,4172.8
2013,85,Auburn Community Hospital,220,2,"Major Stomach, Esophageal & Duodenal Procedures",Moderate,P,Surgical,1,17829,17829,5884.94,5884.94
2013,85,Auburn Community Hospital,221,1,Major Small & Large Bowel Procedures,Minor,P,Surgical,6,22240.46,23220,7803.4,8036.89
2013,85,Auburn Community Hospital,221,2,Major Small & Large Bowel Procedures,Moderate,P,Surgical,16,30002.09,29282.53,10533.36,10449.54
2013,85,Auburn Community Hospital,221,3,Major Small & Large Bowel Procedures,Major,P,Surgical,14,49904.96,49320.69,17196.04,17318.79
2013,85,Auburn Community Hospital,221,4,Major Small & Large Bowel Procedures,Extreme,P,Surgical,2,71160.16,71160.16,24613.45,24613.45
2013,85,Auburn Community Hospital,223,1,Other Small & Large Bowel Procedures,Minor,P,Surgical,7,16773.37,16477,5356.11,4988.89
2013,85,Auburn Community Hospital,223,2,Other Small & Large Bowel Procedures,Moderate,P,Surgical,5,32081.69,32512.84,11489.76,11178.72
2013,85,Auburn Community Hospital,223,3,Other Small & Large Bowel Procedures,Major,P,Surgical,1,28866.1,28866.1,9957.61,9957.61
2013,85,Auburn Community Hospital,224,1,Peritoneal Adhesiolysis,Minor,P,Surgical,3,29326.93,25993.67,9108.18,7680.33
2013,85,Auburn Community Hospital,224,2,Peritoneal Adhesiolysis,Moderate,P,Surgical,4,26182.07,26808.97,8195.15,8574.79
2013,85,Auburn Community Hospital,224,3,Peritoneal Adhesiolysis,Major,P,Surgical,2,38838.34,38838.34,12716.61,12716.61
2013,85,Auburn Community Hospital,225,1,Appendectomy,Minor,P,Surgical,22,12199.45,11844.96,4090.93,3940.48
2013,85,Auburn Community Hospital,225,2,Appendectomy,Moderate,P,Surgical,7,22812.42,21419.59,7921.66,7315.28
2013,85,Auburn Community Hospital,225,3,Appendectomy,Major,P,Surgical,2,27605.66,27605.66,9522.53,9522.53
2013,85,Auburn Community Hospital,226,1,Anal Procedures,Minor,P,Surgical,2,20605.82,20605.82,7169,7169
2013,85,Auburn Community Hospital,226,2,Anal Procedures,Moderate,P,Surgical,2,14297.15,14297.15,5090.82,5090.82
2013,85,Auburn Community Hospital,226,4,Anal Procedures,Extreme,P,Surgical,1,22908.82,22908.82,7573.45,7573.45
2013,85,Auburn Community Hospital,227,1,"Hernia Procedures Except Inguinal, Femoral & Umbilical",Minor,P,Surgical,3,18809.1,14099.64,6668.02,4845.55
2013,85,Auburn Community Hospital,227,2,"Hernia Procedures Except Inguinal, Femoral & Umbilical",Moderate,P,Surgical,9,23145.39,21273.39,8067.78,7663.91
2013,85,Auburn Community Hospital,227,3,"Hernia Procedures Except Inguinal, Femoral & Umbilical",Major,P,Surgical,1,32187.76,32187.76,10222.65,10222.65
2013,85,Auburn Community Hospital,228,1,"Inguinal, Femoral & Umbilical Hernia Procedures",Minor,P,Surgical,4,9628.19,10422.25,2836.03,2900.11
2013,85,Auburn Community Hospital,228,2,"Inguinal, Femoral & Umbilical Hernia Procedures",Moderate,P,Surgical,2,19466.09,19466.09,6580.37,6580.37
2013,85,Auburn Community Hospital,228,3,"Inguinal, Femoral & Umbilical Hernia Procedures",Major,P,Surgical,2,25295.4,25295.4,8117.92,8117.92
2013,85,Auburn Community Hospital,240,1,Digestive Malignancy,Minor,M,Medical,1,34823.63,34823.63,11758.74,11758.74
2013,85,Auburn Community Hospital,240,2,Digestive Malignancy,Moderate,M,Medical,1,14547.5,14547.5,4224.7,4224.7
2013,85,Auburn Community Hospital,240,3,Digestive Malignancy,Major,M,Medical,4,28381.5,15910.9,10500.19,6719.21
2013,85,Auburn Community Hospital,241,1,Peptic Ulcer & Gastritis,Minor,M,Medical,12,13269.02,8488.53,4531.11,2711.5
2013,85,Auburn Community Hospital,241,2,Peptic Ulcer & Gastritis,Moderate,M,Medical,22,13339.09,11056.09,4188.2,3233.65
2013,85,Auburn Community Hospital,241,3,Peptic Ulcer & Gastritis,Major,M,Medical,15,15433.31,15727.63,4862.78,4981.32
2013,85,Auburn Community Hospital,242,1,Major Esophageal Disorders,Minor,M,Medical,1,6669.25,6669.25,2215.14,2215.14
2013,85,Auburn Community Hospital,242,2,Major Esophageal Disorders,Moderate,M,Medical,2,21006.56,21006.56,6984.59,6984.59
2013,85,Auburn Community Hospital,242,3,Major Esophageal Disorders,Major,M,Medical,1,30853.43,30853.43,11591.96,11591.96
2013,85,Auburn Community Hospital,243,2,Other Esophageal Disorders,Moderate,M,Medical,8,7284.66,5794.45,2303.57,1831.53
2013,85,Auburn Community Hospital,243,3,Other Esophageal Disorders,Major,M,Medical,5,16225.48,19192.36,5477.36,6097.65
2013,85,Auburn Community Hospital,244,1,Diverticulitis & Diverticulosis,Minor,M,Medical,14,10061.13,7057.25,3281.88,2262.32
2013,85,Auburn Community Hospital,244,2,Diverticulitis & Diverticulosis,Moderate,M,Medical,37,10966.19,8539.88,3345.75,3072.39
2013,85,Auburn Community Hospital,244,3,Diverticulitis & Diverticulosis,Major,M,Medical,15,19468.57,12805.9,6402.35,3971.47
2013,85,Auburn Community Hospital,244,4,Diverticulitis & Diverticulosis,Extreme,M,Medical,1,49541.69,49541.69,17372.49,17372.49
2013,85,Auburn Community Hospital,245,1,Inflammatory Bowel Disease,Minor,M,Medical,4,10492.55,9994.34,3315.5,2972.81
2013,85,Auburn Community Hospital,245,2,Inflammatory Bowel Disease,Moderate,M,Medical,9,10487.71,10267.68,3116.5,3006.35
2013,85,Auburn Community Hospital,245,3,Inflammatory Bowel Disease,Major,M,Medical,3,13216.96,14949.25,4440.87,5207.85
2013,85,Auburn Community Hospital,246,2,Gastrointestinal Vascular Insufficiency,Moderate,M,Medical,1,8299,8299,2331.74,2331.74
2013,85,Auburn Community Hospital,246,3,Gastrointestinal Vascular Insufficiency,Major,M,Medical,2,31416.4,31416.4,10534.07,10534.07
2013,85,Auburn Community Hospital,247,1,Intestinal Obstruction,Minor,M,Medical,16,10955.14,8673.25,3286.26,2604.06
2013,85,Auburn Community Hospital,247,2,Intestinal Obstruction,Moderate,M,Medical,23,12223.32,11228.25,3778.96,3210.6
2013,85,Auburn Community Hospital,247,3,Intestinal Obstruction,Major,M,Medical,12,22640.57,17995.36,7187.82,5803.79
2013,85,Auburn Community Hospital,247,4,Intestinal Obstruction,Extreme,M,Medical,1,24257.17,24257.17,6745.75,6745.75
2013,85,Auburn Community Hospital,248,2,Major Gastrointestinal & Peritoneal Infections,Moderate,M,Medical,26,12730.59,10326.47,4043.62,3197.67
2013,85,Auburn Community Hospital,248,3,Major Gastrointestinal & Peritoneal Infections,Major,M,Medical,14,20407.31,15890.19,6829.52,5430.95
2013,85,Auburn Community Hospital,249,1,"Non-Bacterial Gastroenteritis, Nausea & Vomiting",Minor,M,Medical,25,8117.62,5475.83,2307.44,1486.35
2013,85,Auburn Community Hospital,249,2,"Non-Bacterial Gastroenteritis, Nausea & Vomiting",Moderate,M,Medical,34,9939.82,8458.38,2909.4,2455.41
2013,85,Auburn Community Hospital,249,3,"Non-Bacterial Gastroenteritis, Nausea & Vomiting",Major,M,Medical,27,11259.68,9194.38,3436.12,3042.05
2013,85,Auburn Community Hospital,249,4,"Non-Bacterial Gastroenteritis, Nausea & Vomiting",Extreme,M,Medical,2,36658.32,36658.32,11802.65,11802.65
2013,85,Auburn Community Hospital,251,1,Abdominal Pain,Minor,M,Medical,7,5471.61,5107.75,1712.39,1258.27
2013,85,Auburn Community Hospital,251,2,Abdominal Pain,Moderate,M,Medical,8,12076.59,11713.13,3342.67,3190.84
2013,85,Auburn Community Hospital,251,3,Abdominal Pain,Major,M,Medical,5,9127,10777.39,2848.08,3310.15
2013,85,Auburn Community Hospital,252,1,"Malfunction, Reaction & Complication Of Gi Device Or Procedure",Minor,M,Medical,2,8703.75,8703.75,2607.14,2607.14
2013,85,Auburn Community Hospital,252,2,"Malfunction, Reaction & Complication Of Gi Device Or Procedure",Moderate,M,Medical,6,15065.12,14084.64,4650.42,4243.91
2013,85,Auburn Community Hospital,252,3,"Malfunction, Reaction & Complication Of Gi Device Or Procedure",Major,M,Medical,5,12816.49,6688.25,4672.83,2527.78
2013,85,Auburn Community Hospital,253,1,Other & Unspecified Gastrointestinal Hemorrhage,Minor,M,Medical,3,11058.67,8408.25,3813.46,2557.44
2013,85,Auburn Community Hospital,253,2,Other & Unspecified Gastrointestinal Hemorrhage,Moderate,M,Medical,15,14448.4,13398.25,4746.93,4643.9
2013,85,Auburn Community Hospital,253,3,Other & Unspecified Gastrointestinal Hemorrhage,Major,M,Medical,7,22550.07,21383.32,7614.58,7602.65
2013,85,Auburn Community Hospital,253,4,Other & Unspecified Gastrointestinal Hemorrhage,Extreme,M,Medical,2,36229.87,36229.87,13171.81,13171.81
2013,85,Auburn Community Hospital,254,1,Other Digestive System Diagnoses,Minor,M,Medical,11,10115.35,8155.44,3307.04,2550.6
2013,85,Auburn Community Hospital,254,2,Other Digestive System Diagnoses,Moderate,M,Medical,12,11223.28,10153.5,3490.23,3036.73
2013,85,Auburn Community Hospital,254,3,Other Digestive System Diagnoses,Major,M,Medical,6,17412.72,18139.84,5435.28,5612.79
2013,85,Auburn Community Hospital,254,4,Other Digestive System Diagnoses,Extreme,M,Medical,3,39106.74,31311.71,13368.54,10703.68
2013,85,Auburn Community Hospital,262,1,Cholecystectomy Except Laparoscopic,Minor,P,Surgical,1,30972.5,30972.5,9492.33,9492.33
2013,85,Auburn Community Hospital,262,2,Cholecystectomy Except Laparoscopic,Moderate,P,Surgical,1,18172.19,18172.19,5805.14,5805.14
2013,85,Auburn Community Hospital,263,1,Laparoscopic Cholecystectomy,Minor,P,Surgical,19,13760.42,14263.75,4637.27,4644.01
2013,85,Auburn Community Hospital,263,2,Laparoscopic Cholecystectomy,Moderate,P,Surgical,16,18137.3,17453.6,6061.86,5807.55
2013,85,Auburn Community Hospital,263,3,Laparoscopic Cholecystectomy,Major,P,Surgical,8,27289.98,26861.68,9068.56,9149.66
2013,85,Auburn Community Hospital,263,4,Laparoscopic Cholecystectomy,Extreme,P,Surgical,1,39791.38,39791.38,13716.05,13716.05
2013,85,Auburn Community Hospital,279,1,Hepatic Coma & Other Major Acute Liver Disorders,Minor,M,Medical,2,9151.08,9151.08,2799.45,2799.45
2013,85,Auburn Community Hospital,279,2,Hepatic Coma & Other Major Acute Liver Disorders,Moderate,M,Medical,5,9821.48,7366.12,2857.4,1671.17
2013,85,Auburn Community Hospital,279,3,Hepatic Coma & Other Major Acute Liver Disorders,Major,M,Medical,6,11238.62,10398.21,3790.5,3732.14
2013,85,Auburn Community Hospital,280,3,Alcoholic Liver Disease,Major,M,Medical,1,14805.96,14805.96,4995.36,4995.36
2013,85,Auburn Community Hospital,281,2,Malignancy Of Hepatobiliary System & Pancreas,Moderate,M,Medical,4,18483.31,18521.46,5981.61,5872.87
2013,85,Auburn Community Hospital,281,3,Malignancy Of Hepatobiliary System & Pancreas,Major,M,Medical,2,17573.82,17573.82,5978.34,5978.34
2013,85,Auburn Community Hospital,281,4,Malignancy Of Hepatobiliary System & Pancreas,Extreme,M,Medical,1,28906.3,28906.3,9207.9,9207.9
2013,85,Auburn Community Hospital,282,1,Disorders Of Pancreas Except Malignancy,Minor,M,Medical,8,8900.19,8829.59,2561.05,2558.45
2013,85,Auburn Community Hospital,282,2,Disorders Of Pancreas Except Malignancy,Moderate,M,Medical,27,15924.81,13203,4986.81,4099.41
2013,85,Auburn Community Hospital,282,3,Disorders Of Pancreas Except Malignancy,Major,M,Medical,7,22702.17,9095.75,7250.21,2602.31
2013,85,Auburn Community Hospital,282,4,Disorders Of Pancreas Except Malignancy,Extreme,M,Medical,1,20867.88,20867.88,6746.85,6746.85
2013,85,Auburn Community Hospital,283,2,Other Disorders Of The Liver,Moderate,M,Medical,4,15780.96,13686.83,4920.43,4602.18
2013,85,Auburn Community Hospital,283,3,Other Disorders Of The Liver,Major,M,Medical,1,37854.31,37854.31,10370.62,10370.62
2013,85,Auburn Community Hospital,284,2,Disorders Of Gallbladder & Biliary Tract,Moderate,M,Medical,6,6732.25,7047.62,1957.72,1711.2
2013,85,Auburn Community Hospital,284,3,Disorders Of Gallbladder & Biliary Tract,Major,M,Medical,7,20608.86,12555.21,6753.74,3722.37
2013,85,Auburn Community Hospital,301,1,Hip Joint Replacement,Minor,P,Surgical,23,26022.28,26309.88,9910.7,10321.08
2013,85,Auburn Community Hospital,301,2,Hip Joint Replacement,Moderate,P,Surgical,23,36286,30196.63,13379.26,11859.21
2013,85,Auburn Community Hospital,301,3,Hip Joint Replacement,Major,P,Surgical,4,32675.91,33337.5,12602.16,12739.73
2013,85,Auburn Community Hospital,301,4,Hip Joint Replacement,Extreme,P,Surgical,1,50068.04,50068.04,17280.83,17280.83
2013,85,Auburn Community Hospital,302,1,Knee Joint Replacement,Minor,P,Surgical,28,35744.76,35810.88,14919.04,14877.37
2013,85,Auburn Community Hospital,302,2,Knee Joint Replacement,Moderate,P,Surgical,39,36941.59,36229.25,15295.04,15093.85
2013,85,Auburn Community Hospital,302,3,Knee Joint Replacement,Major,P,Surgical,9,43481.53,42253.75,17227.18,17354.17
2013,85,Auburn Community Hospital,304,1,Dorsal & Lumbar Fusion Proc Except For Curvature Of Back,Minor,P,Surgical,8,29513.81,25554.41,12066.41,9791.81
2013,85,Auburn Community Hospital,304,2,Dorsal & Lumbar Fusion Proc Except For Curvature Of Back,Moderate,P,Surgical,9,27369.75,22622.64,10608.5,8039.98
2013,85,Auburn Community Hospital,304,3,Dorsal & Lumbar Fusion Proc Except For Curvature Of Back,Major,P,Surgical,1,27393.82,27393.82,9877.05,9877.05
2013,85,Auburn Community Hospital,305,2,Amputation Of Lower Limb Except Toes,Moderate,P,Surgical,1,11635.97,11635.97,3558.53,3558.53
2013,85,Auburn Community Hospital,305,3,Amputation Of Lower Limb Except Toes,Major,P,Surgical,3,33235.69,34035.7,11266.17,11011.55
2013,85,Auburn Community Hospital,308,1,Hip & Femur Procedures For Trauma Except Joint Replacement,Minor,P,Surgical,7,26944.17,24676.31,9718.94,9483.4
2013,85,Auburn Community Hospital,308,2,Hip & Femur Procedures For Trauma Except Joint Replacement,Moderate,P,Surgical,30,23553.96,23041.16,8175.13,8086.56
2013,85,Auburn Community Hospital,308,3,Hip & Femur Procedures For Trauma Except Joint Replacement,Major,P,Surgical,11,32116.89,31331.72,11487.25,11484.53
2013,85,Auburn Community Hospital,308,4,Hip & Femur Procedures For Trauma Except Joint Replacement,Extreme,P,Surgical,2,50003.44,50003.44,18329.07,18329.07
2013,85,Auburn Community Hospital,309,2,Hip & Femur Procedures For Non-Trauma Except Joint Replacement,Moderate,P,Surgical,1,54961.94,54961.94,18832.76,18832.76
2013,85,Auburn Community Hospital,309,3,Hip & Femur Procedures For Non-Trauma Except Joint Replacement,Major,P,Surgical,2,34784.15,34784.15,11803.88,11803.88
2013,85,Auburn Community Hospital,310,1,Intervertebral Disc Excision & Decompression,Minor,P,Surgical,1,10381.99,10381.99,3468.06,3468.06
2013,85,Auburn Community Hospital,310,2,Intervertebral Disc Excision & Decompression,Moderate,P,Surgical,4,19074.01,14737.82,7274.87,5154.59
2013,85,Auburn Community Hospital,313,1,Knee & Lower Leg Procedures Except Foot,Minor,P,Surgical,6,20770.65,17888.4,6988.13,6227.48
2013,85,Auburn Community Hospital,313,2,Knee & Lower Leg Procedures Except Foot,Moderate,P,Surgical,14,19355.74,17839.98,6615,6132.99
2013,85,Auburn Community Hospital,313,3,Knee & Lower Leg Procedures Except Foot,Major,P,Surgical,3,20548.56,16247.94,6659.23,5646.35
2013,85,Auburn Community Hospital,314,2,Foot & Toe Procedures,Moderate,P,Surgical,2,19301.74,19301.74,6430.62,6430.62
2013,85,Auburn Community Hospital,314,3,Foot & Toe Procedures,Major,P,Surgical,5,36475.31,33740.66,12217.08,11508.14
2013,85,Auburn Community Hospital,314,4,Foot & Toe Procedures,Extreme,P,Surgical,1,59077.37,59077.37,21036.75,21036.75
2013,85,Auburn Community Hospital,315,1,"Shoulder, Upper Arm & Forearm Procedures",Minor,P,Surgical,4,6513.42,6540.72,2217.14,2238.78
2013,85,Auburn Community Hospital,315,2,"Shoulder, Upper Arm & Forearm Procedures",Moderate,P,Surgical,17,26781.96,26329.23,9820.8,7978.3
2013,85,Auburn Community Hospital,315,3,"Shoulder, Upper Arm & Forearm Procedures",Major,P,Surgical,1,53677.61,53677.61,19919.23,19919.23
2013,85,Auburn Community Hospital,316,1,Hand & Wrist Procedures,Minor,P,Surgical,1,6634.75,6634.75,2321.81,2321.81
2013,85,Auburn Community Hospital,317,1,"Tendon, Muscle & Other Soft Tissue Procedures",Minor,P,Surgical,5,16425.3,16543.75,5663.67,5689.89
2013,85,Auburn Community Hospital,317,2,"Tendon, Muscle & Other Soft Tissue Procedures",Moderate,P,Surgical,2,23802.07,23802.07,7646.99,7646.99
2013,85,Auburn Community Hospital,317,3,"Tendon, Muscle & Other Soft Tissue Procedures",Major,P,Surgical,2,15123.53,15123.53,5171.4,5171.4
2013,85,Auburn Community Hospital,321,1,Cervical Spinal Fusion & Other Back/Neck Proc Exc Disc Excis/Decomp,Minor,P,Surgical,8,18410.44,13030.28,7391.93,4708.26
2013,85,Auburn Community Hospital,340,1,Fracture Of Femur,Minor,M,Medical,1,14536.75,14536.75,5496.39,5496.39
2013,85,Auburn Community Hospital,340,2,Fracture Of Femur,Moderate,M,Medical,5,15457.24,13598.17,5270.26,4662.43
